"NEE","Cleaned_NEE"
-0.6839176,-0.6839176
-1.9699175,-1.9699175
-1.8577973,-1.8577973
-1.5726298,-1.5726298
-1.3887266,-1.3887266
-0.3489341,-0.3489341
0.6491919,0.6491919
-1.6516311,-1.6516311
-1.8336974,-1.8336974
-2.1943595,-2.1943595
-0.24269107,-0.24269107
0.55534536,0.55534536
-0.48334202,-0.48334202
2.5740066,2.5740066
-0.5800408,-0.5800408
-1.1899811,-1.1899811
-1.5918794,-1.5918794
-1.0367658,-1.0367658
-0.59649557,-0.59649557
-0.3718434,-0.3718434
-0.058602843,-0.058602843
-1.5726653,-1.5726653
-1.2743865,-1.2743865
-1.4036537,-1.4036537
0.36988333,0.36988333
-0.57737213,-0.57737213
-0.5818182,-0.5818182
-1.6553688,-1.6553688
-1.8871697,-1.8871697
-0.9291632,-0.9291632
-1.0744026,-1.0744026
-1.5520492,-1.5520492
-1.9441576,-1.9441576
-2.0337439,-2.0337439
-1.5236069,-1.5236069
-1.8643801,-1.8643801
-1.2072916,-1.2072916
0.52836186,0.52836186
1.8971794,1.8971794
-0.8007957,-0.8007957
-1.017172,-1.017172
0.46619707,0.46619707
2.43075,2.43075
0.07234213,0.07234213
-0.43494943,-0.43494943
1.2258283,1.2258283
-0.6756231,-0.6756231
-0.6846851,-0.6846851
-0.40679842,-0.40679842
0.0569884,0.0569884
-0.43063506,-0.43063506
0.49764505,0.49764505
1.4132034,1.4132034
-0.8190762,-0.8190762
0.6797214,0.6797214
-0.41267276,-0.41267276
-1.4349146,-1.4349146
-0.078670725,-0.078670725
-0.5078764,-0.5078764
0.0836364,0.0836364
-0.4822404,-0.4822404
2.5865023,2.5865023
0.42971697,0.42971697
-1.1826711,-1.1826711
-0.852984,-0.852984
0.7079883,0.7079883
0.8775809,0.8775809
-1.0185277,-1.0185277
0.41486657,0.41486657
0.019461041,0.019461041
-0.7546481,-0.7546481
1.0486041,1.0486041
-0.14122714,-0.14122714
2.9127486,2.9127486
0.9929964,0.9929964
0.084369466,0.084369466
-0.16741386,-0.16741386
2.7421176,2.7421176
-0.36030492,-0.36030492
-0.44018513,-0.44018513
-0.31051165,-0.31051165
0.38586435,0.38586435
-0.102992624,-0.102992624
0.102594435,0.102594435
-0.8954155,-0.8954155
-1.1237974,-1.1237974
-0.91882324,-0.91882324
-0.22479622,-0.22479622
0.23524499,0.23524499
-0.6971681,-0.6971681
0.6588038,0.6588038
-0.75124633,-0.75124633
1.464029,1.464029
0.758101,0.758101
2.9060378,2.9060378
1.490642,1.490642
1.8079393,1.8079393
-0.6186437,-0.6186437
0.38280863,0.38280863
-0.6179996,-0.6179996
0.4941846,0.4941846
0.34160495,0.34160495
0.43552884,0.43552884
-0.12682264,-0.12682264
1.159175,1.159175
0.09978128,0.09978128
0.4423455,0.4423455
-0.008779271,-0.008779271
-0.09883225,-0.09883225
0.53562164,0.53562164
1.5391697,1.5391697
1.455675,1.455675
-0.076744825,-0.076744825
-1.2033802,-1.2033802
0.00030932337,0.00030932337
1.3862104,1.3862104
-0.45160365,-0.45160365
-0.81447184,-0.81447184
-0.35336503,-0.35336503
0.11311219,0.11311219
0.5556654,0.5556654
0.74767894,0.74767894
-0.37389416,-0.37389416
0.63559973,0.63559973
-0.8289988,-0.8289988
1.8404311,1.8404311
-0.70892954,-0.70892954
0.90307784,0.90307784
-0.18538281,-0.18538281
2.0782232,2.0782232
0.89068586,0.89068586
1.3873117,1.3873117
-0.19838072,-0.19838072
2.1296635,2.1296635
1.947597,1.947597
1.078096,1.078096
-0.5132084,-0.5132084
-0.41569087,-0.41569087
2.313591,2.313591
3.2686808,3.2686808
0.25566664,0.25566664
-0.9370188,-0.9370188
1.5482229,1.5482229
-0.26177925,-0.26177925
-0.6299738,-0.6299738
1.565141,1.565141
0.7474218,0.7474218
-0.056989223,-0.056989223
0.91383916,0.91383916
-0.55339766,-0.55339766
-0.40354627,-0.40354627
-0.20489956,-0.20489956
2.2279816,2.2279816
0.94025457,0.94025457
2.9635508,2.9635508
2.2228012,2.2228012
0.6735899,0.6735899
0.80196995,0.80196995
2.4952521,2.4952521
2.1251242,2.1251242
1.3949773,1.3949773
0.73429877,0.73429877
-0.0834489,-0.0834489
1.1375746,1.1375746
0.84720916,0.84720916
1.4657891,1.4657891
0.007263877,0.007263877
1.6437635,1.6437635
-0.08343582,-0.08343582
0.67292345,0.67292345
-0.4229263,-0.4229263
0.52386373,0.52386373
1.4041779,1.4041779
-0.19656241,-0.19656241
0.59714687,0.59714687
-0.11823539,-0.11823539
0.5226822,0.5226822
1.1182851,1.1182851
0.38118318,0.38118318
-0.26480985,-0.26480985
-0.42937037,-0.42937037
0.5451652,0.5451652
1.5778008,1.5778008
1.247256,1.247256
0.73931265,0.73931265
2.1741836,2.1741836
0.72049713,0.72049713
0.4202944,0.4202944
0.6938882,0.6938882
1.421775,1.421775
-0.25693828,-0.25693828
-0.24124664,-0.24124664
0.7473139,0.7473139
1.3190641,1.3190641
1.9290067,1.9290067
-0.1747326,-0.1747326
0.26108164,0.26108164
-0.89431846,-0.89431846
0.7161415,0.7161415
0.2849411,0.2849411
2.1532798,2.1532798
0.051164426,0.051164426
2.2420013,2.2420013
0.35183996,0.35183996
1.7888621,1.7888621
1.8859165,1.8859165
1.0830824,1.0830824
-0.5090808,-0.5090808
0.1589567,0.1589567
-0.32339826,-0.32339826
-0.6363476,-0.6363476
-0.8840356,-0.8840356
-0.5232892,-0.5232892
-0.3050545,-0.3050545
-0.47271508,-0.47271508
-0.8590841,-0.8590841
-0.5007245,-0.5007245
1.0668614,1.0668614
-0.3877184,-0.3877184
0.50992364,0.50992364
-0.30728975,-0.30728975
0.8013561,0.8013561
1.4638791,1.4638791
-0.63265014,-0.63265014
-0.12099335,-0.12099335
-0.64218664,-0.64218664
0.8967621,0.8967621
0.8807443,0.8807443
0.23939738,0.23939738
0.13474214,0.13474214
0.12325003,0.12325003
0.42165887,0.42165887
-0.47332236,-0.47332236
-0.47612083,-0.47612083
-0.7300367,-0.7300367
-0.32237166,-0.32237166
-0.38586172,-0.38586172
-0.8770908,-0.8770908
-0.83995086,-0.83995086
-0.71331525,-0.71331525
-0.9469199,-0.9469199
-0.91454834,-0.91454834
0.039483536,0.039483536
-0.59159666,-0.59159666
-0.70290124,-0.70290124
0.24560978,0.24560978
0.07107109,0.07107109
-0.7120419,-0.7120419
0.114604376,0.114604376
-0.26670134,-0.26670134
-0.60414606,-0.60414606
-1.2684935,-1.2684935
-1.1939228,-1.1939228
-1.2121177,-1.2121177
-0.76401734,-0.76401734
-1.2703807,-1.2703807
-1.3067888,-1.3067888
-1.4227662,-1.4227662
-0.822051,-0.822051
-0.68340665,-0.68340665
-0.48981076,-0.48981076
-0.19521649,-0.19521649
-0.68785226,-0.68785226
-0.98691636,-0.98691636
-0.80649924,-0.80649924
-0.69503903,-0.69503903
-0.8858976,-0.8858976
-0.9795604,-0.9795604
-1.0259844,-1.0259844
-0.86575305,-0.86575305
-1.2221247,-1.2221247
-1.227439,-1.227439
-0.64622337,-0.64622337
-1.051738,-1.051738
-1.595356,-1.595356
-1.4505507,-1.4505507
-1.101351,-1.101351
-0.33000603,-0.33000603
-0.040407855,-0.040407855
-1.2424167,-1.2424167
-1.3609365,-1.3609365
-1.4983631,-1.4983631
-1.4192325,-1.4192325
-1.4986972,-1.4986972
-1.6312827,-1.6312827
-1.855149,-1.855149
-1.7493646,-1.7493646
-1.7882739,-1.7882739
-1.6218385,-1.6218385
-1.5229332,-1.5229332
-1.4852309,-1.4852309
-1.0235871,-1.0235871
-1.6299593,-1.6299593
-1.7418592,-1.7418592
-1.806946,-1.806946
-1.7186656,-1.7186656
-1.7768369,-1.7768369
-1.7086828,-1.7086828
-1.6263512,-1.6263512
-1.3690312,-1.3690312
-1.2208089,-1.2208089
-1.6184651,-1.6184651
-1.6485509,-1.6485509
-1.7814058,-1.7814058
-1.8684609,-1.8684609
-1.7752719,-1.7752719
-1.7514434,-1.7514434
-1.6895995,-1.6895995
-1.4793905,-1.4793905
-1.3487107,-1.3487107
-1.5292044,-1.5292044
-1.6624432,-1.6624432
-1.6445498,-1.6445498
-1.7601626,-1.7601626
-1.4503781,-1.4503781
-1.4596059,-1.4596059
-1.5088391,-1.5088391
-1.2758642,-1.2758642
-1.8750639,-1.8750639
-1.9712259,-1.9712259
-1.4785842,-1.4785842
-1.4389117,-1.4389117
-1.9735699,-1.9735699
-2.33568,-2.33568
-1.5676149,-1.5676149
-1.9848396,-1.9848396
-2.3373532,-2.3373532
-2.2208905,-2.2208905
-2.3366349,-2.3366349
-1.8926448,-1.8926448
-2.5859473,-2.5859473
-2.7037225,-2.7037225
-2.3264883,-2.3264883
-1.8608742,-1.8608742
-1.7987669,-1.7987669
-2.5007558,-2.5007558
-2.5329635,-2.5329635
-2.4736927,-2.4736927
-2.0463896,-2.0463896
-2.3421116,-2.3421116
-2.1393995,-2.1393995
-1.710223,-1.710223
-1.5684487,-1.5684487
-1.9119483,-1.9119483
-2.5293093,-2.5293093
-2.2139404,-2.2139404
-2.722417,-2.722417
-2.076357,-2.076357
-1.3621902,-1.3621902
-2.1119807,-2.1119807
-2.0661912,-2.0661912
-0.32133216,-0.32133216
-1.1799135,-1.1799135
-1.8243862,-1.8243862
-0.36290517,-0.36290517
-0.6637212,-0.6637212
-1.1587263,-1.1587263
-1.365356,-1.365356
-1.8369647,-1.8369647
-1.8776947,-1.8776947
-1.090337,-1.090337
-1.7071997,-1.7071997
-1.643893,-1.643893
-1.6660484,-1.6660484
-0.17266001,-0.17266001
-1.2989957,-1.2989957
-0.9803902,-0.9803902
-1.9892902,-1.9892902
-1.4554037,-1.4554037
-1.4463959,-1.4463959
-1.9340127,-1.9340127
-1.7182233,-1.7182233
-1.0304928,-1.0304928
-1.6877782,-1.6877782
-1.7444801,-1.7444801
0.053500418,0.053500418
0.25335568,0.25335568
0.9689071,0.9689071
-1.4420519,-1.4420519
-1.9910493,-1.9910493
-1.9751284,-1.9751284
-1.7116933,-1.7116933
-1.6061615,-1.6061615
-1.7075127,-1.7075127
-1.5927672,-1.5927672
-1.239934,-1.239934
-1.427862,-1.427862
-1.490578,-1.490578
-0.48008817,-0.48008817
-1.5167246,-1.5167246
-1.9351611,-1.9351611
-1.5754397,-1.5754397
-0.47716776,-0.47716776
1.7453171,1.7453171
-0.7661013,-0.7661013
-0.7542965,-0.7542965
-0.98663384,-0.98663384
-1.2343631,-1.2343631
0.9598809,0.9598809
-0.24025832,-0.24025832
1.8482666,1.8482666
1.2323503,1.2323503
-0.06410605,-0.06410605
2.6090329,2.6090329
0.6766702,0.6766702
-0.41150916,-0.41150916
-0.8853549,-0.8853549
-0.90412027,-0.90412027
-0.8277846,-0.8277846
-1.0009905,-1.0009905
-0.8372421,-0.8372421
-0.5475388,-0.5475388
-0.99350125,-0.99350125
-1.2088051,-1.2088051
-0.7655101,-0.7655101
-0.90843165,-0.90843165
-0.906201,-0.906201
-0.75847965,-0.75847965
0.19643764,0.19643764
-0.29881147,-0.29881147
1.7711413,1.7711413
1.8136548,1.8136548
0.5458709,0.5458709
0.29608965,0.29608965
0.4916617,0.4916617
0.16158317,0.16158317
2.723313,2.723313
2.300264,2.300264
0.49713793,0.49713793
-0.22209683,-0.22209683
1.6761107,1.6761107
-0.23880512,-0.23880512
-0.4748196,-0.4748196
-0.42639843,-0.42639843
0.6650378,0.6650378
0.101103015,0.101103015
-0.3870754,-0.3870754
-0.5072488,-0.5072488
-0.8609749,-0.8609749
-0.15148512,-0.15148512
-1.0092,-1.0092
1.0514987,1.0514987
-0.5916895,-0.5916895
1.9311113,1.9311113
1.6496962,1.6496962
2.638678,2.638678
0.56603897,0.56603897
1.6447475,1.6447475
2.6278465,2.6278465
0.22155173,0.22155173
-0.6575967,-0.6575967
-0.00550172,-0.00550172
-0.44723177,-0.44723177
-0.49819773,-0.49819773
1.0722677,1.0722677
1.4618791,1.4618791
1.903507,1.903507
1.609041,1.609041
2.405434,2.405434
0.06645552,0.06645552
0.67798626,0.67798626
1.8825394,1.8825394
1.0384473,1.0384473
0.9190028,0.9190028
-0.4796089,-0.4796089
-0.30849272,-0.30849272
0.23867655,0.23867655
0.38989288,0.38989288
1.3806741,1.3806741
-0.29761598,-0.29761598
-0.37665194,-0.37665194
-0.00269304,-0.00269304
0.18971698,0.18971698
-0.5903922,-0.5903922
-0.5695672,-0.5695672
0.94510216,0.94510216
1.6175171,1.6175171
1.1844615,1.1844615
2.0830317,2.0830317
1.081869,1.081869
3.1106331,3.1106331
-0.24462478,-0.24462478
2.2886744,2.2886744
2.0247548,2.0247548
-0.62247074,-0.62247074
-1.2377673,-1.2377673
1.0694319,1.0694319
0.4373873,0.4373873
0.19681145,0.19681145
-0.14682849,-0.14682849
-0.3519995,-0.3519995
-0.3171826,-0.3171826
0.087367214,0.087367214
1.5307693,1.5307693
-0.44680917,-0.44680917
1.2036253,1.2036253
1.3053894,1.3053894
0.59251684,0.59251684
0.16352426,0.16352426
-0.09956524,-0.09956524
0.17979245,0.17979245
1.3608276,1.3608276
0.9060442,0.9060442
0.2399956,0.2399956
2.379223,2.379223
0.3759999,0.3759999
3.213297,3.213297
-0.31691387,-0.31691387
-0.3566799,-0.3566799
-0.4510632,-0.4510632
0.41139075,0.41139075
-0.26268464,-0.26268464
0.053260427,0.053260427
1.9492477,1.9492477
0.37434042,0.37434042
0.6577289,0.6577289
-0.39489394,-0.39489394
-0.5712714,-0.5712714
-0.37593418,-0.37593418
0.9142298,0.9142298
0.05713673,0.05713673
-0.07777588,-0.07777588
2.7173655,2.7173655
0.14792937,0.14792937
0.523744,0.523744
0.14995103,0.14995103
1.8724501,1.8724501
0.9906666,0.9906666
-0.23891583,-0.23891583
-0.8185374,-0.8185374
0.99699694,0.99699694
1.0255666,1.0255666
-0.5884558,-0.5884558
-0.43976203,-0.43976203
-0.58768016,-0.58768016
-0.7431471,-0.7431471
-0.51668286,-0.51668286
0.5811056,0.5811056
1.5802178,1.5802178
0.2335875,0.2335875
-0.34538323,-0.34538323
-0.53973454,-0.53973454
0.8809449,0.8809449
1.53883,1.53883
-0.13923989,-0.13923989
0.055559307,0.055559307
-0.51725423,-0.51725423
-0.21529965,-0.21529965
-0.7198865,-0.7198865
-0.65889823,-0.65889823
-0.13264084,-0.13264084
-0.28942287,-0.28942287
0.045504164,0.045504164
0.56648505,0.56648505
-0.25466496,-0.25466496
0.028544731,0.028544731
-0.38536114,-0.38536114
-0.47660893,-0.47660893
-0.5037287,-0.5037287
1.0719416,1.0719416
0.85358495,0.85358495
0.6075936,0.6075936
1.5287374,1.5287374
-0.13637798,-0.13637798
-0.13787794,-0.13787794
0.44894606,0.44894606
0.43716806,0.43716806
1.9020898,1.9020898
0.36329016,0.36329016
0.82294387,0.82294387
-0.30184308,-0.30184308
0.3858201,0.3858201
-0.20526046,-0.20526046
-0.041374177,-0.041374177
-0.63899946,-0.63899946
-0.55353534,-0.55353534
-0.9387723,-0.9387723
-0.4212979,-0.4212979
-0.96837336,-0.96837336
1.3036453,1.3036453
-0.26245606,-0.26245606
-0.51341903,-0.51341903
-0.5944666,-0.5944666
-1.1507444,-1.1507444
-0.36096922,-0.36096922
0.2956909,0.2956909
-0.94619805,-0.94619805
-0.56001353,-0.56001353
-0.5092893,-0.5092893
-0.78057563,-0.78057563
-0.70462054,-0.70462054
-0.7684152,-0.7684152
-0.52705276,-0.52705276
-0.45548803,-0.45548803
-0.42955732,-0.42955732
-0.5113879,-0.5113879
-0.700206,-0.700206
-0.8126282,-0.8126282
-0.030559687,-0.030559687
-0.21655789,-0.21655789
-0.7249714,-0.7249714
-0.75948006,-0.75948006
-0.84447837,-0.84447837
-0.65711254,-0.65711254
-0.22560745,-0.22560745
-0.97404724,-0.97404724
-0.95686615,-0.95686615
-1.1663121,-1.1663121
-1.3837264,-1.3837264
-1.1832937,-1.1832937
-1.174727,-1.174727
-1.0145752,-1.0145752
-1.134648,-1.134648
-0.45240304,-0.45240304
-1.1255009,-1.1255009
-0.6599073,-0.6599073
-0.62760127,-0.62760127
-0.24223095,-0.24223095
-0.68793684,-0.68793684
-0.53726184,-0.53726184
-0.6425418,-0.6425418
-0.60565025,-0.60565025
-0.5655693,-0.5655693
-0.42829958,-0.42829958
-1.092621,-1.092621
-0.99892235,-0.99892235
-1.1115806,-1.1115806
-1.1168902,-1.1168902
-1.107651,-1.107651
-1.2538458,-1.2538458
-1.3645592,-1.3645592
-1.4192281,-1.4192281
-1.5727134,-1.5727134
-1.707067,-1.707067
-1.7547997,-1.7547997
-1.747617,-1.747617
-1.7463573,-1.7463573
-1.5105767,-1.5105767
-1.737484,-1.737484
-1.4157461,-1.4157461
-1.3127184,-1.3127184
-1.4677296,-1.4677296
-1.5152888,-1.5152888
-1.4238663,-1.4238663
-1.3692405,-1.3692405
-1.3836312,-1.3836312
-1.6323483,-1.6323483
-1.4172436,-1.4172436
-1.4791272,-1.4791272
-1.4749687,-1.4749687
-1.5814267,-1.5814267
-1.593664,-1.593664
-1.3602859,-1.3602859
-1.5219479,-1.5219479
-1.5999776,-1.5999776
-1.6453019,-1.6453019
-2.0071588,-2.0071588
-1.9065,-1.9065
-1.9969817,-1.9969817
-1.6830866,-1.6830866
-1.9898111,-1.9898111
-2.189284,-2.189284
-2.2222195,-2.2222195
-1.9898318,-1.9898318
-1.9598042,-1.9598042
-1.8735883,-1.8735883
-2.0032086,-2.0032086
-1.9141579,-1.9141579
-2.0862489,-2.0862489
-2.0997944,-2.0997944
-1.9883101,-1.9883101
-2.2589843,-2.2589843
-2.3641481,-2.3641481
-2.185233,-2.185233
-2.094053,-2.094053
-2.349572,-2.349572
-2.4382076,-2.4382076
-2.4968908,-2.4968908
-2.5016077,-2.5016077
-2.3027925,-2.3027925
-2.3089278,-2.3089278
-2.0220811,-2.0220811
-2.0691855,-2.0691855
-2.2501793,-2.2501793
-1.956764,-1.956764
-2.2387352,-2.2387352
-2.3484695,-2.3484695
-2.6523895,-2.6523895
-2.5188847,-2.5188847
-2.1168246,-2.1168246
-2.375507,-2.375507
-2.4604049,-2.4604049
-2.516313,-2.516313
-2.059451,-2.059451
-1.688959,-1.688959
-1.8044693,-1.8044693
-1.8089826,-1.8089826
-2.231497,-2.231497
-2.158814,-2.158814
-2.1962814,-2.1962814
-2.3164363,-2.3164363
-1.8782382,-1.8782382
-2.3918548,-2.3918548
-2.2704442,-2.2704442
-2.1697183,-2.1697183
-2.2293792,-2.2293792
-2.3212576,-2.3212576
-2.3812401,-2.3812401
-2.3337476,-2.3337476
-2.3287935,-2.3287935
-2.4120126,-2.4120126
-2.345556,-2.345556
-2.341601,-2.341601
-2.246866,-2.246866
-2.324644,-2.324644
-1.9736705,-1.9736705
-1.8669243,-1.8669243
-1.849019,-1.849019
-2.015358,-2.015358
-2.1124587,-2.1124587
-1.3544484,-1.3544484
-0.5402741,-0.5402741
-1.6359003,-1.6359003
-1.8971447,-1.8971447
-1.7783762,-1.7783762
-1.9303429,-1.9303429
-2.027474,-2.027474
-1.2531481,-1.2531481
-0.65957606,-0.65957606
-1.7179403,-1.7179403
-1.4720129,-1.4720129
-1.6269629,-1.6269629
-1.2204938,-1.2204938
-1.5836048,-1.5836048
-0.9036838,-0.9036838
-0.9911684,-0.9911684
-1.5395585,-1.5395585
-1.4964485,-1.4964485
-1.7112317,-1.7112317
-1.2284107,-1.2284107
-0.488343,-0.488343
-0.46427205,-0.46427205
-1.4300369,-1.4300369
-1.7495933,-1.7495933
-1.8944926,-1.8944926
-1.9334269,-1.9334269
-2.2059188,-2.2059188
-1.2764683,-1.2764683
-1.5718206,-1.5718206
-1.2379166,-1.2379166
-1.461471,-1.461471
-1.7972441,-1.7972441
-0.73055863,-0.73055863
-1.2228118,-1.2228118
-0.08096423,-0.08096423
-1.0466602,-1.0466602
-0.9414507,-0.9414507
1.147033,1.147033
-1.0533673,-1.0533673
-1.2119794,-1.2119794
0.28712013,0.28712013
-0.09927526,-0.09927526
-0.75710285,-0.75710285
-1.5356178,-1.5356178
-1.0352058,-1.0352058
-1.1387216,-1.1387216
-1.2920209,-1.2920209
-0.8266872,-0.8266872
-0.13179423,-0.13179423
-0.30031803,-0.30031803
-1.4933951,-1.4933951
-0.6783204,-0.6783204
-0.39432114,-0.39432114
-1.0304759,-1.0304759
-1.1315259,-1.1315259
-0.49760428,-0.49760428
-0.6706181,-0.6706181
-0.8239254,-0.8239254
-1.3898613,-1.3898613
-1.4621117,-1.4621117
-1.517629,-1.517629
-1.527387,-1.527387
-0.86062187,-0.86062187
-0.675876,-0.675876
0.5254658,0.5254658
-0.48342076,-0.48342076
-1.1389743,-1.1389743
-1.1250271,-1.1250271
-1.1346356,-1.1346356
0.14311974,0.14311974
-0.0892043,-0.0892043
0.8827115,0.8827115
0.012716446,0.012716446
0.0036583021,0.0036583021
0.9551544,0.9551544
1.5825312,1.5825312
